# time[ns]	wake_long[V/pC]	wake_dip_x[V/pC/mm]	wake_dip_y[V/pC/mm]
0.004886958	2283.397	11.27713	12.13517
0.004928656	2237.976	11.21924	12.07287
0.004970354	2194.426	11.16251	12.01183
0.005012051	2152.637	11.10686	11.95195
0.005053749	2112.525	11.05228	11.89322
0.005095446	2073.99	10.99871	11.83557
0.005137144	2036.737	10.94612	11.77897
0.005178842	2001.321	10.89447	11.72339
0.005220539	1967.028	10.84371	11.66878
0.005262237	1933.941	10.79383	11.61509
0.005303934	1902.119	10.74479	11.56232
0.005345632	1871.377	10.69652	11.51039
0.00538733	1841.804	10.64904	11.4593
0.005429027	1813.008	10.60231	11.409
0.005470725	1785.277	10.55631	11.35951
0.005512422	1758.448	10.51129	11.31107
0.00555412	1732.473	10.46638	11.26274
0.005595817	1707.292	10.42243	11.21544
0.005637515	1682.879	10.3791	11.16881
0.005679213	1659.191	10.33638	11.12285
0.00572091	1636.182	10.29426	11.07752
0.005762608	1613.854	10.2527	11.03279
0.005804305	1592.129	10.21175	10.98873
0.005846003	1570.998	10.17134	10.94524
0.005887701	1550.437	10.13144	10.90231
0.005929398	1530.407	10.09207	10.85995
0.005971096	1510.907	10.05321	10.81813
0.006012793	1491.889	10.01484	10.77683
0.006054491	1473.341	9.976939	10.73605
0.006096189	1455.241	9.939516	10.69578
0.006137886	1437.573	9.902555	10.65601
0.006179584	1420.322	9.866037	10.61671
0.006221281	1403.469	9.829949	10.57788
0.006262979	1386.993	9.794294	10.53951
0.006304677	1370.877	9.759055	10.50159
0.006346374	1355.124	9.72424	10.46413
0.006388072	1339.71	9.689788	10.42705
0.006429769	1324.616	9.65574	10.39042
0.006471467	1309.84	9.622077	10.35419
0.006513165	1295.37	9.588788	10.31837
0.006554862	1281.194	9.555867	10.28294
0.00659656	1267.287	9.523304	10.2479
0.006638257	1253.68	9.491096	10.21324
0.006679955	1240.324	9.459243	10.17897
0.006721653	1227.228	9.427693	10.14502
0.00676335	1214.38	9.396479	10.11143
0.006805048	1201.773	9.365618	10.07822
0.006846745	1189.401	9.335067	10.04534
0.006888443	1177.264	9.304827	10.0128
0.006930141	1165.337	9.274895	9.980593
0.006971838	1153.629	9.245264	9.948708
0.007013536	1142.136	9.215929	9.917141
0.007055233	1130.83	9.186893	9.885895
0.007096931	1119.729	9.15814	9.854955
0.007138629	1108.82	9.12965	9.824298
0.007180326	1098.099	9.101457	9.793959
0.007222024	1087.562	9.073529	9.763906
0.007263721	1077.197	9.045865	9.734137
0.007305419	1066.968	9.01847	9.704658
0.007347117	1056.985	8.991328	9.675451
0.007388814	1047.129	8.964443	9.646521
0.007430512	1037.417	8.937804	9.617854
0.007472209	1027.887	8.911412	9.589454
0.007513907	1018.499	8.885263	9.561315
0.007555605	1009.254	8.859355	9.533436
0.007597302	1000.168	8.833678	9.505806
0.007639	991.2129	8.808246	9.478438
0.007680697	982.3986	8.783013	9.451286
0.007722395	973.7196	8.758018	9.424389
0.007764093	965.173	8.733241	9.397726
0.00780579	956.7557	8.708678	9.371295
0.007847488	948.5298	8.684342	9.345107
0.007889185	940.3008	8.660199	9.319127
0.007930883	932.2488	8.636277	9.293385
0.007972581	924.3287	8.612543	9.267845
0.008014278	916.5116	8.589031	9.242544
0.008055976	908.8203	8.565703	9.217441
0.008097673	901.2338	8.542572	9.19255
0.008139371	893.756	8.519631	9.167864
0.008181068	886.3854	8.496887	9.14339
0.008222766	879.1193	8.474338	9.119125
0.008264464	871.9531	8.451955	9.095039
0.008306161	864.8903	8.429758	9.071152
0.008347859	857.9245	8.407742	9.047461
0.008389556	851.0556	8.385902	9.02396
0.008431254	844.2774	8.364239	9.000648
0.008472952	837.5937	8.342745	8.977519
0.008514649	830.9972	8.321414	8.954565
0.008556347	824.4955	8.30027	8.931812
0.008598044	818.079	8.279279	8.909224
0.008639742	811.7489	8.25845	8.88681
0.00868144	805.5004	8.237785	8.864573
0.008723137	799.3342	8.217276	8.842504
0.008764835	793.2497	8.196919	8.820598
0.008806532	787.255	8.176712	8.798853
0.00884823	781.3916	8.156673	8.777289
0.008889928	775.5159	8.136786	8.755889
0.008931625	769.6876	8.117042	8.734643
0.008973323	763.9823	8.097441	8.713551
0.00901502	758.352	8.077987	8.692617
0.009056718	752.7921	8.058677	8.671837
0.009098416	747.3007	8.039506	8.651207
0.009140113	741.8778	8.020476	8.630729
0.009181811	736.5223	8.001575	8.610391
0.009223508	731.2335	7.982827	8.590216
0.009265206	726.0089	7.964204	8.570176
0.009306904	720.8475	7.945715	8.55028
0.009348601	715.7488	7.927356	8.530524
0.009390299	710.7115	7.909124	8.510905
0.009431996	705.7355	7.891026	8.49143
0.009473694	700.8169	7.873053	8.47209
0.009515392	695.9596	7.855204	8.452883
0.009557089	691.1576	7.837479	8.433809
0.009598787	686.4134	7.819877	8.414868
0.009640484	681.7232	7.802393	8.396053
0.009682182	677.0876	7.785033	8.377372
0.00972388	672.5046	7.767786	8.358813
0.009765577	667.9759	7.750649	8.340372
0.009807275	663.4989	7.733636	8.322065
0.009848972	659.0754	7.716738	8.303881
0.00989067	654.6964	7.699951	8.285817
0.009932368	650.3701	7.683276	8.267873
0.009974065	646.0918	7.666708	8.250044
0.01001576	641.8614	7.650249	8.232334
0.01005746	637.6779	7.633898	8.214738
0.01009916	633.5406	7.617661	8.197266
0.01014086	629.4489	7.601511	8.179886
0.01018255	625.4023	7.585479	8.162635
0.01022425	621.3997	7.569548	8.145492
0.01026595	617.4404	7.553719	8.128458
0.01030765	613.5237	7.53799	8.111533
0.01034934	609.6489	7.522368	8.094722
0.01039104	605.8156	7.506843	8.078016
0.01043274	602.0229	7.491407	8.061405
0.01047444	598.2766	7.476071	8.044903
0.01051613	594.5578	7.460836	8.028508
0.01055783	590.8839	7.445686	8.012205
0.01059953	587.2483	7.430633	7.996008
0.01064123	583.6489	7.415674	7.97991
0.01068292	580.0899	7.400805	7.96391
0.01072462	576.5655	7.386028	7.948009
0.01076632	573.0773	7.371338	7.9322
0.01080802	569.6248	7.35674	7.916492
0.01084971	566.207	7.342229	7.900877
0.01089141	562.8249	7.327805	7.885355
0.01093311	559.4761	7.313468	7.869927
0.01097481	556.1608	7.299215	7.85459
0.01101651	552.8785	7.285045	7.839342
0.0110582	549.6297	7.27096	7.824185
0.0110999	546.411	7.256957	7.809117
0.0111416	543.2264	7.243034	7.794134
0.0111833	540.0707	7.229194	7.779241
0.01122499	536.9469	7.215435	7.764436
0.01126669	533.8522	7.201757	7.749716
0.01130839	530.79	7.188157	7.735082
0.01135009	527.756	7.174633	7.720529
0.01139178	524.7511	7.161186	7.706059
0.01143348	521.7752	7.147816	7.691671
0.01147518	518.8272	7.134521	7.677365
0.01151688	515.9075	7.121302	7.66314
0.01155857	513.0155	7.108157	7.648995
0.01160027	510.1507	7.095085	7.634929
0.01164197	507.3126	7.082086	7.620941
0.01168367	504.5011	7.069159	7.60703
0.01172536	501.7157	7.056303	7.593196
0.01176706	498.9561	7.043518	7.579438
0.01180876	496.2221	7.030804	7.565756
0.01185046	493.5134	7.01816	7.552151
0.01189215	490.8296	7.005584	7.538618
0.01193385	488.1702	6.993075	7.525157
0.01197555	485.535	6.980635	7.511771
0.01201725	482.9236	6.968262	7.498456
0.01205894	480.3355	6.955954	7.485211
0.01210064	477.7714	6.943712	7.472038
0.01214234	475.2299	6.931536	7.458935
0.01218404	472.7114	6.919424	7.445902
0.01222574	470.2153	6.907377	7.432938
0.01226743	467.7412	6.895392	7.420041
0.01230913	465.2879	6.88347	7.407212
0.01235083	462.8584	6.871611	7.394451
0.01239253	460.449	6.859813	7.381755
0.01243422	458.0609	6.848076	7.369126
0.01247592	455.6935	6.836401	7.356562
0.01251762	453.3468	6.824785	7.344062
0.01255932	451.0197	6.813229	7.331627
0.01260101	448.714	6.801732	7.319255
0.01264271	446.4275	6.790293	7.306946
0.01268441	444.1604	6.778913	7.2947
0.01272611	441.9126	6.76759	7.282515
0.0127678	439.684	6.756323	7.270391
0.0128095	437.4742	6.745114	7.258329
0.0128512	435.2832	6.733962	7.246329
0.0128929	433.1106	6.722865	7.234388
0.01293459	430.9562	6.711823	7.222506
0.01297629	428.8197	6.700836	7.210683
0.01301799	426.701	6.689905	7.19892
0.01305969	424.5994	6.679026	7.187213
0.01310138	422.5159	6.6682	7.175563
0.01314308	420.4492	6.657427	7.163971
0.01318478	418.3995	6.646707	7.152434
0.01322648	416.3661	6.636039	7.140955
0.01326818	414.3502	6.625424	7.129533
0.01330987	412.3501	6.614857	7.118161
0.01335157	410.3662	6.604343	7.106847
0.01339327	408.3983	6.593882	7.09559
0.01343497	406.4461	6.583467	7.084383
0.01347666	404.5094	6.573103	7.073231
0.01351836	402.5887	6.562789	7.062132
0.01356006	400.6837	6.552524	7.051085
0.01360176	398.7923	6.542307	7.040091
0.01364345	396.9167	6.532138	7.029148
0.01368515	395.0558	6.522016	7.018257
0.01372685	393.2094	6.511942	7.007416
0.01376855	391.3775	6.501915	6.996626
0.01381024	389.5599	6.491935	6.985887
0.01385194	387.7569	6.482001	6.975197
0.01389364	385.9673	6.472113	6.964557
0.01393534	384.1917	6.462271	6.953965
0.01397703	382.4302	6.452473	6.943422
0.01401873	380.6816	6.442721	6.932928
0.01406043	378.9467	6.433013	6.922481
0.01410213	377.225	6.423349	6.912082
0.01414382	375.5166	6.413729	6.90173
0.01418552	373.8196	6.404153	6.891425
0.01422722	372.1387	6.39462	6.881167
0.01426892	370.4687	6.385129	6.870954
0.01431062	368.8117	6.375681	6.860787
0.01435231	367.167	6.366275	6.850666
0.01439401	365.5347	6.356912	6.84059
0.01443571	363.9145	6.347589	6.830558
0.01447741	362.3065	6.338308	6.820571
0.0145191	360.7105	6.329068	6.810628
0.0145608	359.1264	6.319869	6.800729
0.0146025	357.5541	6.31071	6.790873
0.0146442	355.9934	6.301591	6.78106
0.01468589	354.4441	6.292512	6.77129
0.01472759	352.9063	6.283472	6.761562
0.01476929	351.3798	6.274471	6.751877
0.01481099	349.8646	6.26551	6.742233
0.01485268	348.3604	6.256587	6.732632
0.01489438	346.8671	6.247702	6.723071
0.01493608	345.3849	6.238856	6.713551
0.01497778	343.9132	6.230047	6.704072
0.01501947	342.4522	6.221276	6.694634
0.01506117	341.0017	6.212541	6.685235
0.01510287	339.5616	6.203844	6.675876
0.01514457	338.1319	6.195184	6.666556
0.01518626	336.7124	6.18656	6.657277
0.01522796	335.3031	6.177972	6.648036
0.01526966	333.9038	6.169421	6.638833
0.01531136	332.5143	6.160905	6.629669
0.01535306	331.1347	6.152424	6.620543
0.01539475	329.7647	6.143978	6.611455
0.01543645	328.4043	6.135568	6.602404
0.01547815	327.0534	6.127192	6.593391
0.01551985	325.712	6.118851	6.584415
0.01556154	324.3798	6.110544	6.575476
0.01560324	323.057	6.102271	6.566574
0.01564494	321.7431	6.094031	6.557707
0.01568664	320.4383	6.085825	6.548877
0.01572833	319.1423	6.077653	6.540083
0.01577003	317.8552	6.069514	6.531325
0.01581173	316.5768	6.061407	6.522601
0.01585343	315.3071	6.053333	6.513913
0.01589512	314.0459	6.045291	6.505259
0.01593682	312.7932	6.037282	6.496641
0.01597852	311.5487	6.029305	6.488056
0.01602022	310.3126	6.021359	6.479506
0.01606191	309.0846	6.013445	6.47099
0.01610361	307.8646	6.005562	6.462507
0.01614531	306.6528	5.997711	6.454058
0.01618701	305.4491	5.98989	6.445643
0.0162287	304.2527	5.9821	6.43726
0.0162704	303.0642	5.974341	6.428911
0.0163121	301.8834	5.966612	6.420594
0.0163538	300.7104	5.958913	6.412309
0.0163955	299.5448	5.951244	6.404056
0.01643719	298.3865	5.943605	6.395836
0.01647889	297.2357	5.935995	6.387647
0.01652059	296.0921	5.928415	6.37949
0.01656229	294.9558	5.920864	6.371365
0.01660398	293.8266	5.913342	6.363271
0.01664568	292.7044	5.905849	6.355207
0.01668738	291.5893	5.898384	6.347175
0.01672908	290.4811	5.890948	6.339173
0.01677077	289.3797	5.88354	6.331201
0.01681247	288.2851	5.876161	6.32326
0.01685417	287.1974	5.868809	6.315348
0.01689587	286.1163	5.861484	6.307467
0.01693756	285.0418	5.854188	6.299615
0.01697926	283.9739	5.846919	6.291793
0.01702096	282.9122	5.839676	6.284
0.01706266	281.8574	5.832461	6.276235
0.01710435	280.8086	5.825273	6.2685
0.01714605	279.7666	5.818111	6.260794
0.01718775	278.7308	5.810977	6.253116
0.01722945	277.7011	5.803868	6.245467
0.01727114	276.6777	5.796786	6.237845
0.01731284	275.6604	5.789729	6.230252
0.01735454	274.6492	5.782699	6.222687
0.01739624	273.644	5.775694	6.215149
0.01743793	272.645	5.768714	6.207638
0.01747963	271.6518	5.76176	6.200155
0.01752133	270.6647	5.754832	6.1927
0.01756303	269.6834	5.747928	6.185271
0.01760473	268.708	5.74105	6.177869
0.01764642	267.7383	5.734196	6.170493
0.01768812	266.7746	5.727367	6.163144
0.01772982	265.8165	5.720562	6.155822
0.01777152	264.8641	5.713781	6.148525
0.01781321	263.9175	5.707025	6.141255
0.01785491	262.9765	5.700293	6.134011
0.01789661	262.041	5.693584	6.126792
0.01793831	261.1115	5.6869	6.119599
0.01798	260.1871	5.680239	6.112431
0.0180217	259.2681	5.673601	6.105288
0.0180634	258.3547	5.666987	6.09817
0.0181051	257.4467	5.660395	6.091078
0.01814679	256.5442	5.653827	6.08401
0.01818849	255.6471	5.647282	6.076967
0.01823019	254.7552	5.64076	6.069948
0.01827189	253.8691	5.63426	6.062954
0.01831358	252.9874	5.627783	6.055984
0.01835528	252.1113	5.621328	6.049038
0.01839698	251.2404	5.614895	6.042116
0.01843868	250.3747	5.608485	6.035217
0.01848037	249.514	5.602096	6.028343
0.01852207	248.6585	5.59573	6.021492
0.01856377	247.8081	5.589385	6.014664
0.01860547	246.9626	5.583062	6.00786
0.01864717	246.1222	5.57676	6.001078
0.01868886	245.2866	5.570479	5.99432
0.01873056	244.4559	5.56422	5.987585
0.01877226	243.6301	5.557982	5.980872
0.01881396	242.8091	5.551765	5.974182
0.01885565	241.9929	5.545569	5.967515
0.01889735	241.1813	5.539394	5.96087
0.01893905	240.3747	5.53324	5.954247
0.01898075	239.5727	5.527106	5.947646
0.01902244	238.7752	5.520992	5.941067
0.01906414	237.9823	5.514899	5.934511
0.01910584	237.194	5.508826	5.927975
0.01914754	236.4101	5.502773	5.921462
0.01918923	235.6308	5.49674	5.91497
0.01923093	234.8559	5.490727	5.9085
0.01927263	234.0853	5.484734	5.902051
0.01931433	233.3192	5.478761	5.895623
0.01935602	232.5572	5.472807	5.889216
0.01939772	231.7995	5.466873	5.88283
0.01943942	231.046	5.460958	5.876465
0.01948112	230.2808	5.455062	5.870121
0.01952281	229.552	5.449185	5.863797
0.01956451	228.8106	5.443328	5.857494
0.01960621	228.0738	5.43749	5.851212
0.01964791	227.3409	5.43167	5.844949
0.01968961	226.6116	5.425869	5.838707
0.0197313	225.8865	5.420087	5.832485
0.019773	225.1653	5.414323	5.826282
0.0198147	224.448	5.408578	5.8201
0.0198564	223.7345	5.402851	5.813938
0.01989809	223.0249	5.397143	5.807795
0.01993979	222.3188	5.391452	5.801671
0.01998149	221.6164	5.38578	5.795567
0.02002319	220.9178	5.380125	5.789483
0.02006488	220.2229	5.374489	5.783417
0.02010658	219.5315	5.36887	5.777371
0.02014828	218.8436	5.363269	5.771344
0.02018998	218.1593	5.357686	5.765336
0.02023167	217.4785	5.35212	5.759346
0.02027337	216.8012	5.346571	5.753375
0.02031507	216.1273	5.34104	5.747423
0.02035677	215.4568	5.335525	5.741489
0.02039846	214.7896	5.330028	5.735574
0.02044016	214.1258	5.324548	5.729677
0.02048186	213.4654	5.319085	5.723798
0.02052356	212.8082	5.313639	5.717938
0.02056525	212.1541	5.30821	5.712095
0.02060695	211.5036	5.302797	5.70627
0.02064865	210.8561	5.2974	5.700463
0.02069035	210.2118	5.29202	5.694674
0.02073205	209.5707	5.286657	5.688902
0.02077374	208.9327	5.28131	5.683148
0.02081544	208.2979	5.275979	5.677412
0.02085714	207.6661	5.270664	5.671693
0.02089884	207.0375	5.265365	5.665991
0.02094053	206.4106	5.260082	5.660306
0.02098223	205.7893	5.254815	5.654638
0.02102393	205.1698	5.249564	5.648987
0.02106563	204.5532	5.244328	5.643353
0.02110732	203.9397	5.239108	5.637736
0.02114902	203.3291	5.233904	5.632136
0.02119072	202.7215	5.228715	5.626552
0.02123242	202.1169	5.223542	5.620985
0.02127411	201.5152	5.218384	5.615435
0.02131581	200.9163	5.213241	5.609901
0.02135751	200.3204	5.208113	5.604383
0.02139921	199.7274	5.203	5.598881
0.0214409	199.1373	5.197903	5.593395
0.0214826	198.55	5.19282	5.587926
0.0215243	197.9656	5.187752	5.582473
0.021566	197.3841	5.182699	5.577035
0.02160769	196.8053	5.177661	5.571614
0.02164939	196.2294	5.172638	5.566208
0.02169109	195.6563	5.167629	5.560818
0.02173279	195.0861	5.162634	5.555443
0.02177449	194.5185	5.157654	5.550084
0.02181618	193.9538	5.152688	5.544741
0.02185788	193.3918	5.147737	5.539413
0.02189958	192.8326	5.1428	5.5341
0.02194128	192.2771	5.137877	5.528803
0.02198297	191.7225	5.132969	5.523521
0.02202467	191.1715	5.128074	5.518254
0.02206637	190.6232	5.123195	5.513004
0.02210807	190.0777	5.118329	5.507767
0.02214976	189.5348	5.113474	5.502543
0.02219146	188.9935	5.108635	5.497336
0.02223316	188.4572	5.10381	5.492143
0.02227486	187.9223	5.098998	5.486966
0.02231655	187.3902	5.094201	5.481803
0.02235825	186.8606	5.089416	5.476655
0.02239995	186.3337	5.084646	5.471521
0.02244165	185.8093	5.079888	5.466402
0.02248334	185.2876	5.075144	5.461297
0.02252504	184.7685	5.070414	5.456206
0.02256674	184.252	5.065697	5.45113
0.02260844	183.738	5.060993	5.446068
0.02265013	183.2266	5.056302	5.441021
0.02269183	182.7179	5.051624	5.435987
0.02273353	182.2113	5.04696	5.430967
0.02277523	181.7074	5.042308	5.425962
0.02281692	181.206	5.037669	5.42097
0.02285862	180.7071	5.033043	5.415992
0.02290032	180.2106	5.02843	5.411028
0.02294202	179.7166	5.02383	5.406078
0.02298372	179.2249	5.019242	5.401141
0.02302541	178.7357	5.014668	5.396218
0.02306711	178.2488	5.010105	5.391309
0.02310881	177.7643	5.005555	5.386413
0.02315051	177.2826	5.001018	5.38153
0.0231922	176.8023	4.996493	5.376661
0.0232339	176.3248	4.991981	5.371805
0.0232756	175.8495	4.98748	5.366963
0.0233173	175.3963	4.982992	5.362132
0.02335899	174.9058	4.978516	5.357316
0.02340069	174.4373	4.974053	5.352513
0.02344239	173.9709	4.969601	5.347723
0.02348409	173.5067	4.965161	5.342945
0.02352578	173.0447	4.960734	5.338181
0.02356748	172.5848	4.956322	5.333433
0.02360918	172.127	4.951916	5.328692
0.02365088	171.6704	4.947522	5.323964
0.02369257	171.2176	4.943141	5.31925
0.02373427	170.766	4.938773	5.314549
0.02377597	170.3164	4.934415	5.30986
0.02381767	169.8688	4.93007	5.305184
0.02385936	169.4221	4.925736	5.30052
0.02390106	168.9795	4.921413	5.295869
0.02394276	168.5378	4.917102	5.29123
0.02398446	168.0979	4.912802	5.286603
0.02402616	167.6599	4.908514	5.281988
0.02406785	167.2238	4.904236	5.277385
0.02410955	166.7895	4.89997	5.272794
0.02415125	166.357	4.895715	5.268215
0.02419295	165.9263	4.891471	5.263649
0.02423464	165.4974	4.887239	5.259094
0.02427634	165.0703	4.883017	5.254551
0.02431804	164.6449	4.878806	5.250019
0.02435974	164.2205	4.874606	5.2455
0.02440143	163.7992	4.870416	5.240992
0.02444313	163.3788	4.866238	5.236495
0.02448483	162.9601	4.86207	5.23201
0.02452653	162.5431	4.857913	5.227537
0.02456822	162.1277	4.853767	5.223075
0.02460992	161.7139	4.849631	5.218625
0.02465162	161.3017	4.845506	5.214186
0.02469332	160.891	4.841391	5.209758
0.02473501	160.4819	4.837287	5.205341
0.02477671	160.0743	4.833193	5.200936
0.02481841	159.6684	4.82911	5.196542
0.02486011	159.2639	4.825037	5.192159
0.0249018	158.8609	4.820974	5.187787
0.0249435	158.4594	4.816921	5.183426
0.0249852	158.0595	4.812879	5.179076
0.0250269	157.6609	4.808847	5.174737
0.0250686	157.2638	4.804825	5.170409
0.02511029	156.8682	4.800813	5.166092
0.02515199	156.4741	4.796811	5.161786
0.02519369	156.0814	4.792819	5.15749
0.02523539	155.6902	4.788837	5.153205
0.02527708	155.3003	4.784865	5.148931
0.02531878	154.9119	4.780903	5.144667
0.02536048	154.525	4.776951	5.140414
0.02540218	154.1394	4.773008	5.136172
0.02544387	153.7552	4.769075	5.13194
0.02548557	153.3726	4.765153	5.127718
0.02552727	152.9913	4.761239	5.123508
0.02556897	152.6113	4.757336	5.119307
0.02561066	152.2329	4.753442	5.115117
0.02565236	151.8558	4.749558	5.110937
0.02569406	151.4827	4.745683	5.106767
0.02573576	151.1059	4.741818	5.102608
0.02577745	150.7331	4.737962	5.098459
0.02581915	150.3617	4.734116	5.09432
0.02586085	149.9917	4.730279	5.090191
0.02590255	149.6231	4.726451	5.086073
0.02594424	149.2561	4.722633	5.081964
0.02598594	148.8902	4.718824	5.077865
0.02602764	148.5259	4.715025	5.073777
0.02606934	148.1631	4.711234	5.069698
0.02611104	147.8016	4.707453	5.065629
0.02615273	147.4416	4.703681	5.06157
0.02619443	147.083	4.699918	5.05752
0.02623613	146.7259	4.696164	5.053481
0.02627783	146.3702	4.69242	5.049452
0.02631952	146.016	4.688684	5.045432
0.02636122	145.6633	4.684957	5.041422
0.02640292	145.3121	4.68124	5.037421
0.02644462	144.9621	4.677531	5.03343
0.02648631	144.6137	4.673831	5.029448
0.02652801	144.2667	4.67014	5.025476
0.02656971	143.9212	4.666457	5.021514
0.02661141	143.5772	4.662784	5.017561
0.0266531	143.2347	4.659119	5.013617
0.0266948	142.8936	4.655462	5.009682
0.0267365	142.554	4.651815	5.005757
0.0267782	142.2158	4.648176	5.001841
0.02681989	141.8791	4.644545	4.997934
0.02686159	141.5438	4.640923	4.994037
0.02690329	141.21	4.63731	4.990149
0.02694499	140.8777	4.633705	4.986269
0.02698668	140.5465	4.630108	4.982399
0.02702838	140.2174	4.62652	4.978538
0.02707008	139.8894	4.62294	4.974686
0.02711178	139.5628	4.619369	4.970842
0.02715348	139.2377	4.615805	4.967008
0.02719517	138.914	4.61225	4.963182
0.02723687	138.5924	4.608703	4.959366
0.02727857	138.2708	4.605165	4.955558
0.02732027	137.9514	4.601634	4.951759
0.02736196	137.6333	4.598112	4.947968
0.02740366	137.3165	4.594597	4.944186
0.02744536	137.0012	4.591091	4.940413
0.02748706	136.6872	4.587592	4.936648
0.02752875	136.3746	4.584102	4.932892
0.02757045	136.0633	4.580619	4.929145
0.02761215	135.7533	4.577145	4.925406
0.02765385	135.4446	4.573678	4.921675
0.02769554	135.1373	4.570219	4.917953
0.02773724	134.8312	4.566767	4.914239
0.02777894	134.5264	4.563324	4.910533
0.02782064	134.2228	4.559888	4.906836
0.02786233	133.9205	4.55646	4.903148
0.02790403	133.6195	4.55304	4.899467
0.02794573	133.3196	4.549627	4.895795
0.02798743	133.0209	4.546222	4.89213
