# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
7.119000000000e+00	1.614995879283e+02	-5.137080155826e-03	-5.137080155826e-03
7.120000000000e+00	1.620436237161e+02	-5.130511289127e-03	-5.130511289127e-03
7.121000000000e+00	1.625853027344e+02	-5.123125178470e-03	-5.123125178470e-03
7.122000000000e+00	1.631269817527e+02	-5.115739067813e-03	-5.115739067813e-03
7.123000000000e+00	1.636674716912e+02	-5.107947445609e-03	-5.107947445609e-03
7.124000000000e+00	1.642067725500e+02	-5.099750311868e-03	-5.099750311868e-03
7.125000000000e+00	1.647460734087e+02	-5.091553178123e-03	-5.091553178123e-03
7.126000000000e+00	1.652829741994e+02	-5.082553091995e-03	-5.082553091995e-03
7.127000000000e+00	1.658198749901e+02	-5.073553005867e-03	-5.073553005867e-03
7.128000000000e+00	1.663555645341e+02	-5.064156390511e-03	-5.064156390511e-03
7.129000000000e+00	1.668900428314e+02	-5.054363245935e-03	-5.054363245935e-03
7.130000000000e+00	1.674245211287e+02	-5.044570101356e-03	-5.044570101356e-03
7.131000000000e+00	1.679565539939e+02	-5.033995584014e-03	-5.033995584014e-03
7.132000000000e+00	1.684885868592e+02	-5.023421066672e-03	-5.023421066672e-03
7.133000000000e+00	1.690193852850e+02	-5.012462583489e-03	-5.012462583489e-03
7.134000000000e+00	1.695489492715e+02	-5.001120134473e-03	-5.001120134473e-03
7.135000000000e+00	1.700785132579e+02	-4.989777685453e-03	-4.989777685453e-03
7.136000000000e+00	1.706055844179e+02	-4.977682460229e-03	-4.977682460229e-03
7.137000000000e+00	1.711326555779e+02	-4.965587235004e-03	-4.965587235004e-03
7.138000000000e+00	1.716584681047e+02	-4.953124033779e-03	-4.953124033779e-03
7.139000000000e+00	1.721830219984e+02	-4.940292856561e-03	-4.940292856561e-03
7.140000000000e+00	1.727075758920e+02	-4.927461679339e-03	-4.927461679339e-03
7.141000000000e+00	1.732295875980e+02	-4.913912993024e-03	-4.913912993024e-03
7.142000000000e+00	1.737515993041e+02	-4.900364306710e-03	-4.900364306710e-03
7.143000000000e+00	1.742723272210e+02	-4.886466869456e-03	-4.886466869456e-03
7.144000000000e+00	1.747917713488e+02	-4.872220681269e-03	-4.872220681269e-03
7.145000000000e+00	1.753112154767e+02	-4.857974493080e-03	-4.857974493080e-03
7.146000000000e+00	1.758280661808e+02	-4.843052316089e-03	-4.843052316089e-03
7.147000000000e+00	1.763449168849e+02	-4.828130139099e-03	-4.828130139099e-03
7.148000000000e+00	1.768604577346e+02	-4.812881445941e-03	-4.812881445941e-03
7.149000000000e+00	1.773746887299e+02	-4.797306236623e-03	-4.797306236623e-03
7.150000000000e+00	1.778889197253e+02	-4.781731027301e-03	-4.781731027301e-03
7.151000000000e+00	1.784005043048e+02	-4.765527119338e-03	-4.765527119338e-03
7.152000000000e+00	1.789120888844e+02	-4.749323211375e-03	-4.749323211375e-03
7.153000000000e+00	1.794223367010e+02	-4.732817774645e-03	-4.732817774645e-03
7.154000000000e+00	1.799312477546e+02	-4.716010809156e-03	-4.716010809156e-03
7.155000000000e+00	1.804401588083e+02	-4.699203843664e-03	-4.699203843664e-03
7.156000000000e+00	1.809463688431e+02	-4.681820696066e-03	-4.681820696066e-03
7.157000000000e+00	1.814525788780e+02	-4.664437548469e-03	-4.664437548469e-03
7.158000000000e+00	1.819574244767e+02	-4.646780326528e-03	-4.646780326528e-03
7.159000000000e+00	1.824609056393e+02	-4.628849030250e-03	-4.628849030250e-03
7.160000000000e+00	1.829643868018e+02	-4.610917733969e-03	-4.610917733969e-03
7.161000000000e+00	1.834651109010e+02	-4.592467401229e-03	-4.592467401229e-03
7.162000000000e+00	1.839658350002e+02	-4.574017068490e-03	-4.574017068490e-03
7.163000000000e+00	1.844651663157e+02	-4.555322272064e-03	-4.555322272064e-03
7.164000000000e+00	1.849631048477e+02	-4.536383011958e-03	-4.536383011958e-03
7.165000000000e+00	1.854610433797e+02	-4.517443751849e-03	-4.517443751849e-03
7.166000000000e+00	1.859561675538e+02	-4.498046585963e-03	-4.498046585963e-03
7.167000000000e+00	1.864512917280e+02	-4.478649420077e-03	-4.478649420077e-03
7.168000000000e+00	1.869449941980e+02	-4.459039225039e-03	-4.459039225039e-03
7.169000000000e+00	1.874372749639e+02	-4.439216000854e-03	-4.439216000854e-03
7.170000000000e+00	1.879295557298e+02	-4.419392776667e-03	-4.419392776667e-03
7.171000000000e+00	1.884189638056e+02	-4.399176078983e-03	-4.399176078983e-03
7.172000000000e+00	1.889083718814e+02	-4.378959381299e-03	-4.378959381299e-03
7.173000000000e+00	1.893963288701e+02	-4.358562562777e-03	-4.358562562777e-03
7.174000000000e+00	1.898828347718e+02	-4.337985623423e-03	-4.337985623423e-03
7.175000000000e+00	1.903693406735e+02	-4.317408684067e-03	-4.317408684067e-03
7.176000000000e+00	1.908529147452e+02	-4.296505290146e-03	-4.296505290146e-03
7.177000000000e+00	1.913364888169e+02	-4.275601896226e-03	-4.275601896226e-03
7.178000000000e+00	1.918185820751e+02	-4.254552399736e-03	-4.254552399736e-03
7.179000000000e+00	1.922991945200e+02	-4.233356800678e-03	-4.233356800678e-03
7.180000000000e+00	1.927798069649e+02	-4.212161201618e-03	-4.212161201618e-03
7.181000000000e+00	1.932574278774e+02	-4.190708015283e-03	-4.190708015283e-03
7.182000000000e+00	1.937350487900e+02	-4.169254828948e-03	-4.169254828948e-03
7.183000000000e+00	1.942111589453e+02	-4.147690294839e-03	-4.147690294839e-03
7.184000000000e+00	1.946857583435e+02	-4.126014412959e-03	-4.126014412959e-03
7.185000000000e+00	1.951603577416e+02	-4.104338531077e-03	-4.104338531077e-03
7.186000000000e+00	1.956319056005e+02	-4.082475024285e-03	-4.082475024285e-03
7.187000000000e+00	1.961034534593e+02	-4.060611517492e-03	-4.060611517492e-03
7.188000000000e+00	1.965734605312e+02	-4.038671775459e-03	-4.038671775459e-03
7.189000000000e+00	1.970419268161e+02	-4.016655798185e-03	-4.016655798185e-03
7.190000000000e+00	1.975103931011e+02	-3.994639820910e-03	-3.994639820910e-03
7.191000000000e+00	1.979757478024e+02	-3.972506516400e-03	-3.972506516400e-03
7.192000000000e+00	1.984411025037e+02	-3.950373211890e-03	-3.950373211890e-03
7.193000000000e+00	1.989048864378e+02	-3.928198762499e-03	-3.928198762499e-03
7.194000000000e+00	1.993670996046e+02	-3.905983168227e-03	-3.905983168227e-03
7.195000000000e+00	1.998293127714e+02	-3.883767573955e-03	-3.883767573955e-03
7.196000000000e+00	2.002883545466e+02	-3.861504527691e-03	-3.861504527691e-03
7.197000000000e+00	2.007473963218e+02	-3.839241481427e-03	-3.839241481427e-03
7.198000000000e+00	2.012048375367e+02	-3.816971981692e-03	-3.816971981692e-03
7.199000000000e+00	2.016606781914e+02	-3.794696028485e-03	-3.794696028485e-03
7.200000000000e+00	2.021165188460e+02	-3.772420075278e-03	-3.772420075278e-03
7.201000000000e+00	2.025691288143e+02	-3.750165375614e-03	-3.750165375614e-03
7.202000000000e+00	2.030217387826e+02	-3.727910675950e-03	-3.727910675950e-03
7.203000000000e+00	2.034727187236e+02	-3.705683445809e-03	-3.705683445809e-03
7.204000000000e+00	2.039220686372e+02	-3.683483685192e-03	-3.683483685192e-03
7.205000000000e+00	2.043714185508e+02	-3.661283924575e-03	-3.661283924575e-03
7.206000000000e+00	2.048174792733e+02	-3.639172224783e-03	-3.639172224783e-03
7.207000000000e+00	2.052635399959e+02	-3.617060524992e-03	-3.617060524992e-03
7.208000000000e+00	2.057079416878e+02	-3.595009091228e-03	-3.595009091228e-03
7.209000000000e+00	2.061506843490e+02	-3.573017923491e-03	-3.573017923491e-03
7.210000000000e+00	2.065934270102e+02	-3.551026755754e-03	-3.551026755754e-03
7.211000000000e+00	2.070328230395e+02	-3.529187856076e-03	-3.529187856076e-03
7.212000000000e+00	2.074722190687e+02	-3.507348956397e-03	-3.507348956397e-03
7.213000000000e+00	2.079099276631e+02	-3.485601649993e-03	-3.485601649993e-03
7.214000000000e+00	2.083459488226e+02	-3.463945936863e-03	-3.463945936863e-03
7.215000000000e+00	2.087819699822e+02	-3.442290223734e-03	-3.442290223734e-03
7.216000000000e+00	2.092145883997e+02	-3.420847718442e-03	-3.420847718442e-03
7.217000000000e+00	2.096472068172e+02	-3.399405213150e-03	-3.399405213150e-03
7.218000000000e+00	2.100781101262e+02	-3.378083835392e-03	-3.378083835392e-03
7.219000000000e+00	2.105072983266e+02	-3.356883585165e-03	-3.356883585165e-03
7.220000000000e+00	2.109364865271e+02	-3.335683334939e-03	-3.335683334939e-03
7.221000000000e+00	2.113622174640e+02	-3.314753339094e-03	-3.314753339094e-03
7.222000000000e+00	2.117879484008e+02	-3.293823343249e-03	-3.293823343249e-03
7.223000000000e+00	2.122119374119e+02	-3.273041914993e-03	-3.273041914993e-03
7.224000000000e+00	2.126341844971e+02	-3.252409054322e-03	-3.252409054322e-03
7.225000000000e+00	2.130564315823e+02	-3.231776193654e-03	-3.231776193654e-03
7.226000000000e+00	2.134751687158e+02	-3.211466163206e-03	-3.211466163206e-03
7.227000000000e+00	2.138939058493e+02	-3.191156132759e-03	-3.191156132759e-03
7.228000000000e+00	2.143108752148e+02	-3.171019740265e-03	-3.171019740265e-03
7.229000000000e+00	2.147260768124e+02	-3.151056985718e-03	-3.151056985718e-03
7.230000000000e+00	2.151412784100e+02	-3.131094231174e-03	-3.131094231174e-03
7.231000000000e+00	2.155529194306e+02	-3.111501888950e-03	-3.111501888950e-03
7.232000000000e+00	2.159645604513e+02	-3.091909546726e-03	-3.091909546726e-03
7.233000000000e+00	2.163744089474e+02	-3.072513296259e-03	-3.072513296259e-03
7.234000000000e+00	2.167824649190e+02	-3.053313137543e-03	-3.053313137543e-03
7.235000000000e+00	2.171905208905e+02	-3.034112978829e-03	-3.034112978829e-03
7.236000000000e+00	2.175949679344e+02	-3.015325357634e-03	-3.015325357634e-03
7.237000000000e+00	2.179994149782e+02	-2.996537736439e-03	-2.996537736439e-03
7.238000000000e+00	2.184020459272e+02	-2.977965828547e-03	-2.977965828547e-03
7.239000000000e+00	2.188028607813e+02	-2.959609633952e-03	-2.959609633952e-03
7.240000000000e+00	2.192036756353e+02	-2.941253439360e-03	-2.941253439360e-03
7.241000000000e+00	2.196008356760e+02	-2.923346052043e-03	-2.923346052043e-03
7.242000000000e+00	2.199979957166e+02	-2.905438664727e-03	-2.905438664727e-03
7.243000000000e+00	2.203933173681e+02	-2.887763597655e-03	-2.887763597655e-03
7.244000000000e+00	2.207868006303e+02	-2.870320850823e-03	-2.870320850823e-03
7.245000000000e+00	2.211802838926e+02	-2.852878103994e-03	-2.852878103994e-03
7.246000000000e+00	2.215700690888e+02	-2.835914248802e-03	-2.835914248802e-03
7.247000000000e+00	2.219598542851e+02	-2.818950393611e-03	-2.818950393611e-03
7.248000000000e+00	2.223477801517e+02	-2.802232303792e-03	-2.802232303792e-03
7.249000000000e+00	2.227338466888e+02	-2.785759979341e-03	-2.785759979341e-03
7.250000000000e+00	2.231199132259e+02	-2.769287654892e-03	-2.769287654892e-03
7.251000000000e+00	2.235022412206e+02	-2.753317862849e-03	-2.753317862849e-03
7.252000000000e+00	2.238845692153e+02	-2.737348070806e-03	-2.737348070806e-03
7.253000000000e+00	2.242650183591e+02	-2.721634216749e-03	-2.721634216749e-03
7.254000000000e+00	2.246435886519e+02	-2.706176300672e-03	-2.706176300672e-03
7.255000000000e+00	2.250221589447e+02	-2.690718384598e-03	-2.690718384598e-03
7.256000000000e+00	2.253969531118e+02	-2.675780013979e-03	-2.675780013979e-03
7.257000000000e+00	2.257717472790e+02	-2.660841643361e-03	-2.660841643361e-03
7.258000000000e+00	2.261446445443e+02	-2.646166037588e-03	-2.646166037588e-03
7.259000000000e+00	2.265156449079e+02	-2.631753196654e-03	-2.631753196654e-03
7.260000000000e+00	2.268866452715e+02	-2.617340355723e-03	-2.617340355723e-03
7.261000000000e+00	2.272538349082e+02	-2.603457337000e-03	-2.603457337000e-03
7.262000000000e+00	2.276210245448e+02	-2.589574318276e-03	-2.589574318276e-03
7.263000000000e+00	2.279863007368e+02	-2.575957510238e-03	-2.575957510238e-03
7.264000000000e+00	2.283496634841e+02	-2.562606912879e-03	-2.562606912879e-03
7.265000000000e+00	2.287130262315e+02	-2.549256315524e-03	-2.549256315524e-03
7.266000000000e+00	2.290725466930e+02	-2.536439048390e-03	-2.536439048390e-03
7.267000000000e+00	2.294320671546e+02	-2.523621781255e-03	-2.523621781255e-03
7.268000000000e+00	2.297896591594e+02	-2.511070792417e-03	-2.511070792417e-03
7.269000000000e+00	2.301453227075e+02	-2.498786081869e-03	-2.498786081869e-03
7.270000000000e+00	2.305009862555e+02	-2.486501371324e-03	-2.486501371324e-03
7.271000000000e+00	2.308527790324e+02	-2.474746773697e-03	-2.474746773697e-03
7.272000000000e+00	2.312045718093e+02	-2.462992176071e-03	-2.462992176071e-03
7.273000000000e+00	2.315544226562e+02	-2.451500586611e-03	-2.451500586611e-03
7.274000000000e+00	2.319023315732e+02	-2.440272005310e-03	-2.440272005310e-03
7.275000000000e+00	2.322502404903e+02	-2.429043424013e-03	-2.429043424013e-03
7.276000000000e+00	2.325942532255e+02	-2.418335131158e-03	-2.418335131158e-03
7.277000000000e+00	2.329382659607e+02	-2.407626838302e-03	-2.407626838302e-03
7.278000000000e+00	2.332803248251e+02	-2.397175023148e-03	-2.397175023148e-03
7.279000000000e+00	2.336204298186e+02	-2.386979685689e-03	-2.386979685689e-03
7.280000000000e+00	2.339605348120e+02	-2.376784348233e-03	-2.376784348233e-03
7.281000000000e+00	2.342967212598e+02	-2.367093058450e-03	-2.367093058450e-03
7.282000000000e+00	2.346329077075e+02	-2.357401768666e-03	-2.357401768666e-03
7.283000000000e+00	2.349671298543e+02	-2.347957278908e-03	-2.347957278908e-03
7.284000000000e+00	2.352993877001e+02	-2.338759589172e-03	-2.338759589172e-03
7.285000000000e+00	2.356316455458e+02	-2.329561899438e-03	-2.329561899438e-03
7.286000000000e+00	2.359599654714e+02	-2.320845861133e-03	-2.320845861133e-03
7.287000000000e+00	2.362882853971e+02	-2.312129822828e-03	-2.312129822828e-03
7.288000000000e+00	2.366146320667e+02	-2.303647906912e-03	-2.303647906912e-03
7.289000000000e+00	2.369390054803e+02	-2.295400113381e-03	-2.295400113381e-03
7.290000000000e+00	2.372633788939e+02	-2.287152319852e-03	-2.287152319852e-03
7.291000000000e+00	2.375837979170e+02	-2.279357953220e-03	-2.279357953220e-03
7.292000000000e+00	2.379042169401e+02	-2.271563586588e-03	-2.271563586588e-03
7.293000000000e+00	2.382226551777e+02	-2.263987844144e-03	-2.263987844144e-03
7.294000000000e+00	2.385391126299e+02	-2.256630725883e-03	-2.256630725883e-03
7.295000000000e+00	2.388555700820e+02	-2.249273607624e-03	-2.249273607624e-03
7.296000000000e+00	2.391680594646e+02	-2.242336252685e-03	-2.242336252685e-03
7.297000000000e+00	2.394805488473e+02	-2.235398897746e-03	-2.235398897746e-03
7.298000000000e+00	2.397910512777e+02	-2.228662057453e-03	-2.228662057453e-03
7.299000000000e+00	2.400995667559e+02	-2.222125731802e-03	-2.222125731802e-03
7.300000000000e+00	2.404080822340e+02	-2.215589406152e-03	-2.215589406152e-03
7.301000000000e+00	2.407126186170e+02	-2.209434187526e-03	-2.209434187526e-03
7.302000000000e+00	2.410171549999e+02	-2.203278968900e-03	-2.203278968900e-03
7.303000000000e+00	2.413196995513e+02	-2.197303780441e-03	-2.197303780441e-03
7.304000000000e+00	2.416202522713e+02	-2.191508622145e-03	-2.191508622145e-03
7.305000000000e+00	2.419208049913e+02	-2.185713463850e-03	-2.185713463850e-03
7.306000000000e+00	2.422173700814e+02	-2.180256261385e-03	-2.180256261385e-03
7.307000000000e+00	2.425139351716e+02	-2.174799058919e-03	-2.174799058919e-03
7.308000000000e+00	2.428085047519e+02	-2.169499287854e-03	-2.169499287854e-03
7.309000000000e+00	2.431010788223e+02	-2.164356948187e-03	-2.164356948187e-03
7.310000000000e+00	2.433936528928e+02	-2.159214608521e-03	-2.159214608521e-03
7.311000000000e+00	2.436822331061e+02	-2.154363121777e-03	-2.154363121777e-03
7.312000000000e+00	2.439708133194e+02	-2.149511635033e-03	-2.149511635033e-03
7.313000000000e+00	2.442573954484e+02	-2.144793148349e-03	-2.144793148349e-03
7.314000000000e+00	2.445419794933e+02	-2.140207661720e-03	-2.140207661720e-03
7.315000000000e+00	2.448265635381e+02	-2.135622175093e-03	-2.135622175093e-03
7.316000000000e+00	2.451071496024e+02	-2.131277068729e-03	-2.131277068729e-03
7.317000000000e+00	2.453877356667e+02	-2.126931962366e-03	-2.126931962366e-03
7.318000000000e+00	2.456663220702e+02	-2.122693891519e-03	-2.122693891519e-03
7.319000000000e+00	2.459429088131e+02	-2.118562856188e-03	-2.118562856188e-03
7.320000000000e+00	2.462194955559e+02	-2.114431820858e-03	-2.114431820858e-03
7.321000000000e+00	2.464920820787e+02	-2.110487937138e-03	-2.110487937138e-03
7.322000000000e+00	2.467646686015e+02	-2.106544053417e-03	-2.106544053417e-03
7.323000000000e+00	2.470352547712e+02	-2.102680020944e-03	-2.102680020944e-03
7.324000000000e+00	2.473038405879e+02	-2.098895839718e-03	-2.098895839718e-03
7.325000000000e+00	2.475724264045e+02	-2.095111658492e-03	-2.095111658492e-03
7.326000000000e+00	2.478370114112e+02	-2.091459282507e-03	-2.091459282507e-03
7.327000000000e+00	2.481015964178e+02	-2.087806906523e-03	-2.087806906523e-03
7.328000000000e+00	2.483641811430e+02	-2.084206301661e-03	-2.084206301661e-03
7.329000000000e+00	2.486247655869e+02	-2.080657467922e-03	-2.080657467922e-03
7.330000000000e+00	2.488853500308e+02	-2.077108634182e-03	-2.077108634182e-03
7.331000000000e+00	2.491419344789e+02	-2.073634796923e-03	-2.073634796923e-03
7.332000000000e+00	2.493985189270e+02	-2.070160959663e-03	-2.070160959663e-03
7.333000000000e+00	2.496531038045e+02	-2.066710248043e-03	-2.066710248043e-03
7.334000000000e+00	2.499056891115e+02	-2.063282662061e-03	-2.063282662061e-03
7.335000000000e+00	2.501582744184e+02	-2.059855076079e-03	-2.059855076079e-03
7.336000000000e+00	2.504068616945e+02	-2.056444880177e-03	-2.056444880177e-03
7.337000000000e+00	2.506554489706e+02	-2.053034684274e-03	-2.053034684274e-03
7.338000000000e+00	2.509020378978e+02	-2.049618736472e-03	-2.049618736472e-03
7.339000000000e+00	2.511466284763e+02	-2.046197036770e-03	-2.046197036770e-03
7.340000000000e+00	2.513912190547e+02	-2.042775337069e-03	-2.042775337069e-03
7.341000000000e+00	2.516318144595e+02	-2.039313289963e-03	-2.039313289963e-03
7.342000000000e+00	2.518724098642e+02	-2.035851242857e-03	-2.035851242857e-03
7.343000000000e+00	2.521110085230e+02	-2.032354666562e-03	-2.032354666562e-03
7.344000000000e+00	2.523476104358e+02	-2.028823561079e-03	-2.028823561079e-03
7.345000000000e+00	2.525842123487e+02	-2.025292455595e-03	-2.025292455595e-03
7.346000000000e+00	2.528168225771e+02	-2.021663794923e-03	-2.021663794923e-03
7.347000000000e+00	2.530494328055e+02	-2.018035134251e-03	-2.018035134251e-03
7.348000000000e+00	2.532800481421e+02	-2.014343594899e-03	-2.014343594899e-03
7.349000000000e+00	2.535086685868e+02	-2.010589176867e-03	-2.010589176867e-03
7.350000000000e+00	2.537372890315e+02	-2.006834758835e-03	-2.006834758835e-03
7.351000000000e+00	2.539619216545e+02	-2.002926755114e-03	-2.002926755114e-03
7.352000000000e+00	2.541865542775e+02	-1.999018751393e-03	-1.999018751393e-03
7.353000000000e+00	2.544091939855e+02	-1.995020266435e-03	-1.995020266435e-03
7.354000000000e+00	2.546298407786e+02	-1.990931300241e-03	-1.990931300241e-03
7.355000000000e+00	2.548504875716e+02	-1.986842334046e-03	-1.986842334046e-03
7.356000000000e+00	2.550671505252e+02	-1.982545556141e-03	-1.982545556141e-03
7.357000000000e+00	2.552838134788e+02	-1.978248778237e-03	-1.978248778237e-03
7.358000000000e+00	2.554984854920e+02	-1.973834970673e-03	-1.973834970673e-03
7.359000000000e+00	2.557111665646e+02	-1.969304133454e-03	-1.969304133454e-03
7.360000000000e+00	2.559238476373e+02	-1.964773296233e-03	-1.964773296233e-03
7.361000000000e+00	2.561325487259e+02	-1.959982825702e-03	-1.959982825702e-03
7.362000000000e+00	2.563412498146e+02	-1.955192355171e-03	-1.955192355171e-03
7.363000000000e+00	2.565479618142e+02	-1.950259652624e-03	-1.950259652624e-03
7.364000000000e+00	2.567526847249e+02	-1.945184718064e-03	-1.945184718064e-03
7.365000000000e+00	2.569574076356e+02	-1.940109783502e-03	-1.940109783502e-03
7.366000000000e+00	2.571581540554e+02	-1.934726364658e-03	-1.934726364658e-03
7.367000000000e+00	2.573589004753e+02	-1.929342945814e-03	-1.929342945814e-03
7.368000000000e+00	2.575576594201e+02	-1.923793712189e-03	-1.923793712189e-03
7.369000000000e+00	2.577544308900e+02	-1.918078663788e-03	-1.918078663788e-03
7.370000000000e+00	2.579512023598e+02	-1.912363615386e-03	-1.912363615386e-03
7.371000000000e+00	2.581440002479e+02	-1.906294728829e-03	-1.906294728829e-03
7.372000000000e+00	2.583367981360e+02	-1.900225842273e-03	-1.900225842273e-03
7.373000000000e+00	2.585276098186e+02	-1.893969430026e-03	-1.893969430026e-03
7.374000000000e+00	2.587164352955e+02	-1.887525492092e-03	-1.887525492092e-03
7.375000000000e+00	2.589052607725e+02	-1.881081554155e-03	-1.881081554155e-03
7.376000000000e+00	2.590901147873e+02	-1.874242402565e-03	-1.874242402565e-03
7.377000000000e+00	2.592749688020e+02	-1.867403250975e-03	-1.867403250975e-03
7.378000000000e+00	2.594578374378e+02	-1.860356963036e-03	-1.860356963036e-03
7.379000000000e+00	2.596387206947e+02	-1.853103538753e-03	-1.853103538753e-03
7.380000000000e+00	2.598196039516e+02	-1.845850114468e-03	-1.845850114468e-03
7.381000000000e+00	2.599965168892e+02	-1.838164510592e-03	-1.838164510592e-03
7.382000000000e+00	2.601734298268e+02	-1.830478906716e-03	-1.830478906716e-03
7.383000000000e+00	2.603483576810e+02	-1.822568858350e-03	-1.822568858350e-03
7.384000000000e+00	2.605213004519e+02	-1.814434365499e-03	-1.814434365499e-03
7.385000000000e+00	2.606942432227e+02	-1.806299872646e-03	-1.806299872646e-03
7.386000000000e+00	2.608632156748e+02	-1.797701020718e-03	-1.797701020718e-03
7.387000000000e+00	2.610321881268e+02	-1.789102168790e-03	-1.789102168790e-03
7.388000000000e+00	2.611991751825e+02	-1.780264040931e-03	-1.780264040931e-03
7.389000000000e+00	2.613641768419e+02	-1.771186637147e-03	-1.771186637147e-03
7.390000000000e+00	2.615291785013e+02	-1.762109233360e-03	-1.762109233360e-03
7.391000000000e+00	2.616902085568e+02	-1.752540396515e-03	-1.752540396515e-03
7.392000000000e+00	2.618512386123e+02	-1.742971559670e-03	-1.742971559670e-03
7.393000000000e+00	2.620102822845e+02	-1.733151236667e-03	-1.733151236667e-03
7.394000000000e+00	2.621673395734e+02	-1.723079427512e-03	-1.723079427512e-03
7.395000000000e+00	2.623243968623e+02	-1.713007618354e-03	-1.713007618354e-03
7.396000000000e+00	2.624774798580e+02	-1.702422666051e-03	-1.702422666051e-03
7.397000000000e+00	2.626305628537e+02	-1.691837713749e-03	-1.691837713749e-03
7.398000000000e+00	2.627816577521e+02	-1.680991799900e-03	-1.680991799900e-03
7.399000000000e+00	2.629307645533e+02	-1.669884924509e-03	-1.669884924509e-03
7.400000000000e+00	2.630798713545e+02	-1.658778049115e-03	-1.658778049115e-03
7.401000000000e+00	2.632249996760e+02	-1.647141880068e-03	-1.647141880068e-03
7.402000000000e+00	2.633701279975e+02	-1.635505711021e-03	-1.635505711021e-03
7.403000000000e+00	2.635132657410e+02	-1.623601921768e-03	-1.623601921768e-03
7.404000000000e+00	2.636544129064e+02	-1.611430512316e-03	-1.611430512316e-03
7.405000000000e+00	2.637955600719e+02	-1.599259102861e-03	-1.599259102861e-03
7.406000000000e+00	2.639327230079e+02	-1.586547940482e-03	-1.586547940482e-03
7.407000000000e+00	2.640698859439e+02	-1.573836778103e-03	-1.573836778103e-03
7.408000000000e+00	2.642050550280e+02	-1.560854203296e-03	-1.560854203296e-03
7.409000000000e+00	2.643382302603e+02	-1.547600216066e-03	-1.547600216066e-03
7.410000000000e+00	2.644714054925e+02	-1.534346228832e-03	-1.534346228832e-03
7.411000000000e+00	2.646005891434e+02	-1.520547787765e-03	-1.520547787765e-03
7.412000000000e+00	2.647297727943e+02	-1.506749346698e-03	-1.506749346698e-03
7.413000000000e+00	2.648569585138e+02	-1.492678584858e-03	-1.492678584858e-03
7.414000000000e+00	2.649821463020e+02	-1.478335502251e-03	-1.478335502251e-03
7.415000000000e+00	2.651073340901e+02	-1.463992419641e-03	-1.463992419641e-03
7.416000000000e+00	2.652285213317e+02	-1.449105943457e-03	-1.449105943457e-03
7.417000000000e+00	2.653497085732e+02	-1.434219467273e-03	-1.434219467273e-03
7.418000000000e+00	2.654688929995e+02	-1.419062631344e-03	-1.419062631344e-03
7.419000000000e+00	2.655860746108e+02	-1.403635435676e-03	-1.403635435676e-03
7.420000000000e+00	2.657032562220e+02	-1.388208240004e-03	-1.388208240004e-03
7.421000000000e+00	2.658164267243e+02	-1.372244411687e-03	-1.372244411687e-03
7.422000000000e+00	2.659295972265e+02	-1.356280583370e-03	-1.356280583370e-03
7.423000000000e+00	2.660407592405e+02	-1.340051179928e-03	-1.340051179928e-03
7.424000000000e+00	2.661499127662e+02	-1.323556201367e-03	-1.323556201367e-03
7.425000000000e+00	2.662590662919e+02	-1.307061222802e-03	-1.307061222802e-03
7.426000000000e+00	2.663641965926e+02	-1.290041951095e-03	-1.290041951095e-03
7.427000000000e+00	2.664693268934e+02	-1.273022679387e-03	-1.273022679387e-03
7.428000000000e+00	2.665724422717e+02	-1.255745364754e-03	-1.255745364754e-03
7.429000000000e+00	2.666735427277e+02	-1.238210007203e-03	-1.238210007203e-03
7.430000000000e+00	2.667746431837e+02	-1.220674649650e-03	-1.220674649650e-03
7.431000000000e+00	2.668717068149e+02	-1.202632735767e-03	-1.202632735767e-03
7.432000000000e+00	2.669687704461e+02	-1.184590821883e-03	-1.184590821883e-03
7.433000000000e+00	2.670638120011e+02	-1.166301039992e-03	-1.166301039992e-03
7.434000000000e+00	2.671568314799e+02	-1.147763390099e-03	-1.147763390099e-03
7.435000000000e+00	2.672498509587e+02	-1.129225740203e-03	-1.129225740203e-03
7.436000000000e+00	2.673388186240e+02	-1.110204430756e-03	-1.110204430756e-03
7.437000000000e+00	2.674277862894e+02	-1.091183121310e-03	-1.091183121310e-03
7.438000000000e+00	2.675147240585e+02	-1.071926629468e-03	-1.071926629468e-03
7.439000000000e+00	2.675996319314e+02	-1.052434955238e-03	-1.052434955238e-03
7.440000000000e+00	2.676845398043e+02	-1.032943281004e-03	-1.032943281004e-03
7.441000000000e+00	2.677653796050e+02	-1.012995714231e-03	-1.012995714231e-03
7.442000000000e+00	2.678462194057e+02	-9.930481474585e-04	-9.930481474585e-04
7.443000000000e+00	2.679250208891e+02	-9.728804374186e-04	-9.728804374186e-04
7.444000000000e+00	2.680017840551e+02	-9.524925841166e-04	-9.524925841166e-04
7.445000000000e+00	2.680785472212e+02	-9.321047308122e-04	-9.321047308122e-04
7.446000000000e+00	2.681512249271e+02	-9.112932843459e-04	-9.112932843459e-04
7.447000000000e+00	2.682239026330e+02	-8.904818378796e-04	-8.904818378796e-04
7.448000000000e+00	2.682945330749e+02	-8.694674607007e-04	-8.694674607007e-04
7.449000000000e+00	2.683631162529e+02	-8.482501528138e-04	-8.482501528138e-04
7.450000000000e+00	2.684316994309e+02	-8.270328449247e-04	-8.270328449247e-04
