# t_ns	Wlong_V/pC	Wxdip_V/pCmm	Wydip_V/pCmm
8.486000000000e+00	-2.117086722969e-02	1.582386312257e-02	1.582386312257e-02
8.487000000000e+00	-2.121418041265e-02	1.582040984159e-02	1.582040984159e-02
8.488000000000e+00	-2.136844619868e-02	1.581945446771e-02	1.581945446771e-02
8.489000000000e+00	-2.163366458539e-02	1.582099700088e-02	1.582099700088e-02
8.490000000000e+00	-2.189888297344e-02	1.582253953408e-02	1.582253953408e-02
8.491000000000e+00	-2.241308869002e-02	1.583079199418e-02	1.583079199418e-02
8.492000000000e+00	-2.292729440661e-02	1.583904445428e-02	1.583904445428e-02
8.493000000000e+00	-2.356968358554e-02	1.585158278016e-02	1.585158278016e-02
8.494000000000e+00	-2.434025622405e-02	1.586840697171e-02	1.586840697171e-02
8.495000000000e+00	-2.511082886388e-02	1.588523116332e-02	1.588523116332e-02
8.496000000000e+00	-2.612389249209e-02	1.591253339127e-02	1.591253339127e-02
8.497000000000e+00	-2.713695612030e-02	1.593983561923e-02	1.593983561923e-02
8.498000000000e+00	-2.825380148345e-02	1.597329371860e-02	1.597329371860e-02
8.499000000000e+00	-2.947442857929e-02	1.601290768925e-02	1.601290768925e-02
8.500000000000e+00	-3.069505567596e-02	1.605252165998e-02	1.605252165998e-02
8.501000000000e+00	-3.206926339448e-02	1.610608566881e-02	1.610608566881e-02
8.502000000000e+00	-3.344347111301e-02	1.615964967765e-02	1.615964967765e-02
8.503000000000e+00	-3.485978214727e-02	1.622085031653e-02	1.622085031653e-02
8.504000000000e+00	-3.631819649636e-02	1.628968758528e-02	1.628968758528e-02
8.505000000000e+00	-3.777661084548e-02	1.635852485412e-02	1.635852485412e-02
8.506000000000e+00	-3.923952173390e-02	1.644353584789e-02	1.644353584789e-02
8.507000000000e+00	-4.070243262233e-02	1.652854684167e-02	1.652854684167e-02
8.508000000000e+00	-4.212558754409e-02	1.662183975020e-02	1.662183975020e-02
8.509000000000e+00	-4.350898650006e-02	1.672341457330e-02	1.672341457330e-02
8.510000000000e+00	-4.489238545516e-02	1.682498939649e-02	1.682498939649e-02
8.511000000000e+00	-4.611448064313e-02	1.694294698783e-02	1.694294698783e-02
8.512000000000e+00	-4.733657583110e-02	1.706090457916e-02	1.706090457916e-02
8.513000000000e+00	-4.844144825073e-02	1.718666284330e-02	1.718666284330e-02
8.514000000000e+00	-4.942909790457e-02	1.732022178007e-02	1.732022178007e-02
8.515000000000e+00	-5.041674755682e-02	1.745378071692e-02	1.745378071692e-02
8.516000000000e+00	-5.111124892393e-02	1.760156414336e-02	1.760156414336e-02
8.517000000000e+00	-5.180575029105e-02	1.774934756980e-02	1.774934756980e-02
8.518000000000e+00	-5.233385983592e-02	1.790327663935e-02	1.790327663935e-02
8.519000000000e+00	-5.269557756217e-02	1.806335135186e-02	1.806335135186e-02
8.520000000000e+00	-5.305729528651e-02	1.822342606443e-02	1.822342606443e-02
8.521000000000e+00	-5.306870757632e-02	1.839337330848e-02	1.839337330848e-02
8.522000000000e+00	-5.308011986612e-02	1.856332055253e-02	1.856332055253e-02
8.523000000000e+00	-5.291926357485e-02	1.873680080774e-02	1.873680080774e-02
8.524000000000e+00	-5.258613870622e-02	1.891381407403e-02	1.891381407403e-02
8.525000000000e+00	-5.225301383588e-02	1.909082734034e-02	1.909082734034e-02
8.526000000000e+00	-5.160359216833e-02	1.927183057042e-02	1.927183057042e-02
8.527000000000e+00	-5.095417050077e-02	1.945283380051e-02	1.945283380051e-02
8.528000000000e+00	-5.017057624603e-02	1.963422455068e-02	1.963422455068e-02
8.529000000000e+00	-4.925280940702e-02	1.981600282093e-02	1.981600282093e-02
8.530000000000e+00	-4.833504256689e-02	1.999778109116e-02	1.999778109116e-02
8.531000000000e+00	-4.721211619856e-02	2.017711513896e-02	2.017711513896e-02
8.532000000000e+00	-4.608918983024e-02	2.035644918676e-02	2.035644918676e-02
8.533000000000e+00	-4.489998833102e-02	2.053301417712e-02	2.053301417712e-02
8.534000000000e+00	-4.364451170235e-02	2.070681011011e-02	2.070681011011e-02
8.535000000000e+00	-4.238903507338e-02	2.088060604305e-02	2.088060604305e-02
8.536000000000e+00	-4.107640548038e-02	2.104601221707e-02	2.104601221707e-02
8.537000000000e+00	-3.976377588739e-02	2.121141839109e-02	2.121141839109e-02
8.538000000000e+00	-3.845822628983e-02	2.137137362649e-02	2.137137362649e-02
8.539000000000e+00	-3.715975668757e-02	2.152587792338e-02	2.152587792338e-02
8.540000000000e+00	-3.586128708571e-02	2.168038222021e-02	2.168038222021e-02
8.541000000000e+00	-3.463771389667e-02	2.182188468372e-02	2.182188468372e-02
8.542000000000e+00	-3.341414070764e-02	2.196338714722e-02	2.196338714722e-02
8.543000000000e+00	-3.225033473596e-02	2.209756729958e-02	2.209756729958e-02
8.544000000000e+00	-3.114629598035e-02	2.222442514096e-02	2.222442514096e-02
8.545000000000e+00	-3.004225722552e-02	2.235128298225e-02	2.235128298225e-02
8.546000000000e+00	-2.908225074343e-02	2.246232716768e-02	2.246232716768e-02
8.547000000000e+00	-2.812224426134e-02	2.257337135310e-02	2.257337135310e-02
8.548000000000e+00	-2.723534312755e-02	2.267615584138e-02	2.267615584138e-02
8.549000000000e+00	-2.642154734047e-02	2.277068063268e-02	2.277068063268e-02
8.550000000000e+00	-2.560775155407e-02	2.286520542389e-02	2.286520542389e-02
8.551000000000e+00	-2.491992792495e-02	2.294293418580e-02	2.294293418580e-02
8.552000000000e+00	-2.423210429583e-02	2.302066294771e-02	2.302066294771e-02
8.553000000000e+00	-2.358694821868e-02	2.309004340663e-02	2.309004340663e-02
8.554000000000e+00	-2.298445969256e-02	2.315107556276e-02	2.315107556276e-02
8.555000000000e+00	-2.238197116659e-02	2.321210771880e-02	2.321210771880e-02
8.556000000000e+00	-2.180776089646e-02	2.325685281942e-02	2.325685281942e-02
8.557000000000e+00	-2.123355062633e-02	2.330159792004e-02	2.330159792004e-02
8.558000000000e+00	-2.063954384063e-02	2.333852316359e-02	2.333852316359e-02
8.559000000000e+00	-2.002574053980e-02	2.336762855024e-02	2.336762855024e-02
8.560000000000e+00	-1.941193723836e-02	2.339673393681e-02	2.339673393681e-02
8.561000000000e+00	-1.868660373021e-02	2.341101243405e-02	2.341101243405e-02
8.562000000000e+00	-1.796127022207e-02	2.342529093128e-02	2.342529093128e-02
8.563000000000e+00	-1.714582032530e-02	2.343261191249e-02	2.343261191249e-02
8.564000000000e+00	-1.624025404186e-02	2.343297537781e-02	2.343297537781e-02
8.565000000000e+00	-1.533468775712e-02	2.343333884305e-02	2.343333884305e-02
8.566000000000e+00	-1.419062612972e-02	2.342074234234e-02	2.342074234234e-02
8.567000000000e+00	-1.304656450232e-02	2.340814584163e-02	2.340814584163e-02
8.568000000000e+00	-1.176257633935e-02	2.338954757379e-02	2.338954757379e-02
8.569000000000e+00	-1.033866164385e-02	2.336494753897e-02	2.336494753897e-02
8.570000000000e+00	-8.914746946724e-03	2.334034750408e-02	2.334034750408e-02
8.571000000000e+00	-7.191664457832e-03	2.330467561581e-02	2.330467561581e-02
8.572000000000e+00	-5.468581968932e-03	2.326900372754e-02	2.326900372754e-02
8.573000000000e+00	-3.598948370211e-03	2.322824422202e-02	2.322824422202e-02
8.574000000000e+00	-1.582763664843e-03	2.318239709937e-02	2.318239709937e-02
8.575000000000e+00	4.334210419418e-04	2.313654997666e-02	2.313654997666e-02
8.576000000000e+00	2.710044894631e-03	2.308139320029e-02	2.308139320029e-02
8.577000000000e+00	4.986668747320e-03	2.302623642392e-02	2.302623642392e-02
8.578000000000e+00	7.364400939154e-03	2.296684987723e-02	2.296684987723e-02
8.579000000000e+00	9.843241467957e-03	2.290323356032e-02	2.290323356032e-02
8.580000000000e+00	1.232208199741e-02	2.283961724336e-02	2.283961724336e-02
8.581000000000e+00	1.492258898711e-02	2.276839940192e-02	2.276839940192e-02
8.582000000000e+00	1.752309597682e-02	2.269718156048e-02	2.269718156048e-02
8.583000000000e+00	2.013558295698e-02	2.262260935630e-02	2.262260935630e-02
8.584000000000e+00	2.276004992736e-02	2.254468278943e-02	2.254468278943e-02
8.585000000000e+00	2.538451689728e-02	2.246675622254e-02	2.246675622254e-02
8.586000000000e+00	2.792476870171e-02	2.238307452021e-02	2.238307452021e-02
8.587000000000e+00	3.046502050613e-02	2.229939281789e-02	2.229939281789e-02
8.588000000000e+00	3.290766652736e-02	2.221335128478e-02	2.221335128478e-02
8.589000000000e+00	3.525270676749e-02	2.212494992096e-02	2.212494992096e-02
8.590000000000e+00	3.759774700600e-02	2.203654855712e-02	2.203654855712e-02
8.591000000000e+00	3.964172561392e-02	2.194455774363e-02	2.194455774363e-02
8.592000000000e+00	4.168570422184e-02	2.185256693013e-02	2.185256693013e-02
8.593000000000e+00	4.353261087391e-02	2.175939501440e-02	2.175939501440e-02
8.594000000000e+00	4.518244557438e-02	2.166504199644e-02	2.166504199644e-02
8.595000000000e+00	4.683228027233e-02	2.157068897849e-02	2.157068897849e-02
8.596000000000e+00	4.801429800867e-02	2.147528863498e-02	2.147528863498e-02
8.597000000000e+00	4.919631574501e-02	2.137988829147e-02	2.137988829147e-02
8.598000000000e+00	5.011985097694e-02	2.128465504310e-02	2.128465504310e-02
8.599000000000e+00	5.078490371006e-02	2.118958888987e-02	2.118958888987e-02
8.600000000000e+00	5.144995644027e-02	2.109452273665e-02	2.109452273665e-02
8.601000000000e+00	5.157660187797e-02	2.100120759667e-02	2.100120759667e-02
8.602000000000e+00	5.170324731568e-02	2.090789245669e-02	2.090789245669e-02
8.603000000000e+00	5.156432468894e-02	2.081615918288e-02	2.081615918288e-02
8.604000000000e+00	5.115983400351e-02	2.072600777520e-02	2.072600777520e-02
8.605000000000e+00	5.075534331538e-02	2.063585636754e-02	2.063585636754e-02
8.606000000000e+00	4.985448910948e-02	2.055023279029e-02	2.055023279029e-02
8.607000000000e+00	4.895363490358e-02	2.046460921305e-02	2.046460921305e-02
8.608000000000e+00	4.783409344060e-02	2.038188416801e-02	2.038188416801e-02
8.609000000000e+00	4.649586472527e-02	2.030205765512e-02	2.030205765512e-02
8.610000000000e+00	4.515763600800e-02	2.022223114227e-02	2.022223114227e-02
8.611000000000e+00	4.346020522029e-02	2.014933153780e-02	2.014933153780e-02
8.612000000000e+00	4.176277443258e-02	2.007643193332e-02	2.007643193332e-02
8.613000000000e+00	3.993126605762e-02	2.000747119760e-02	2.000747119760e-02
8.614000000000e+00	3.796568009833e-02	1.994244933054e-02	1.994244933054e-02
8.615000000000e+00	3.600009413811e-02	1.987742746353e-02	1.987742746353e-02
8.616000000000e+00	3.386326393107e-02	1.982102306613e-02	1.982102306613e-02
8.617000000000e+00	3.172643372403e-02	1.976461866874e-02	1.976461866874e-02
8.618000000000e+00	2.955182471636e-02	1.971277600284e-02	1.971277600284e-02
8.619000000000e+00	2.733943690889e-02	1.966549506834e-02	1.966549506834e-02
8.620000000000e+00	2.512704910148e-02	1.961821413389e-02	1.961821413389e-02
8.621000000000e+00	2.292701524147e-02	1.958031674510e-02	1.958031674510e-02
8.622000000000e+00	2.072698138147e-02	1.954241935631e-02	1.954241935631e-02
8.623000000000e+00	1.857046153254e-02	1.950922004843e-02	1.950922004843e-02
8.624000000000e+00	1.645745569376e-02	1.948071882136e-02	1.948071882136e-02
8.625000000000e+00	1.434444985576e-02	1.945221759434e-02	1.945221759434e-02
8.626000000000e+00	1.237597174569e-02	1.943288606395e-02	1.943288606395e-02
8.627000000000e+00	1.040749363562e-02	1.941355453356e-02	1.941355453356e-02
8.628000000000e+00	8.530378652796e-03	1.939858357142e-02	1.939858357142e-02
8.629000000000e+00	6.744626795238e-03	1.938797317743e-02	1.938797317743e-02
8.630000000000e+00	4.958874938769e-03	1.937736278349e-02	1.937736278349e-02
8.631000000000e+00	3.374538159012e-03	1.937482665108e-02	1.937482665108e-02
8.632000000000e+00	1.790201379254e-03	1.937229051868e-02	1.937229051868e-02
8.633000000000e+00	3.069789308683e-04	1.937338319418e-02	1.937338319418e-02
8.634000000000e+00	-1.075129188335e-03	1.937810467752e-02	1.937810467752e-02
8.635000000000e+00	-2.457237306516e-03	1.938282616089e-02	1.938282616089e-02
8.636000000000e+00	-3.650949783979e-03	1.939385012912e-02	1.939385012912e-02
8.637000000000e+00	-4.844662261440e-03	1.940487409735e-02	1.940487409735e-02
8.638000000000e+00	-5.956203254056e-03	1.941851861650e-02	1.941851861650e-02
8.639000000000e+00	-6.985572763609e-03	1.943478368652e-02	1.943478368652e-02
8.640000000000e+00	-8.014942272431e-03	1.945104875656e-02	1.945104875656e-02
8.641000000000e+00	-8.909118814460e-03	1.947141906476e-02	1.947141906476e-02
8.642000000000e+00	-9.803295356490e-03	1.949178937297e-02	1.949178937297e-02
8.643000000000e+00	-1.064437025838e-02	1.951362232241e-02	1.951362232241e-02
8.644000000000e+00	-1.143234352129e-02	1.953691791306e-02	1.953691791306e-02
8.645000000000e+00	-1.222031678375e-02	1.956021350372e-02	1.956021350372e-02
8.646000000000e+00	-1.292608543022e-02	1.958523891922e-02	1.958523891922e-02
8.647000000000e+00	-1.363185407668e-02	1.961026433472e-02	1.961026433472e-02
8.648000000000e+00	-1.430407711237e-02	1.963556259958e-02	1.963556259958e-02
8.649000000000e+00	-1.494275453801e-02	1.966113371378e-02	1.966113371378e-02
8.650000000000e+00	-1.558143196331e-02	1.968670482797e-02	1.968670482797e-02
8.651000000000e+00	-1.615669587356e-02	1.971167430347e-02	1.971167430347e-02
8.652000000000e+00	-1.673195978380e-02	1.973664377897e-02	1.973664377897e-02
8.653000000000e+00	-1.727116746746e-02	1.976076948010e-02	1.976076948010e-02
8.654000000000e+00	-1.777431892533e-02	1.978405140688e-02	1.978405140688e-02
8.655000000000e+00	-1.827747038269e-02	1.980733333364e-02	1.980733333364e-02
8.656000000000e+00	-1.868820055561e-02	1.982792759579e-02	1.982792759579e-02
8.657000000000e+00	-1.909893072854e-02	1.984852185793e-02	1.984852185793e-02
8.658000000000e+00	-1.944868874860e-02	1.986732734987e-02	1.986732734987e-02
8.659000000000e+00	-1.973747461713e-02	1.988434407164e-02	1.988434407164e-02
8.660000000000e+00	-2.002626048481e-02	1.990136079339e-02	1.990136079339e-02
8.661000000000e+00	-2.015814136399e-02	1.991404486346e-02	1.991404486346e-02
8.662000000000e+00	-2.029002224317e-02	1.992672893353e-02	1.992672893353e-02
8.663000000000e+00	-2.032563330387e-02	1.993694857564e-02	1.993694857564e-02
8.664000000000e+00	-2.026497454817e-02	1.994470378984e-02	1.994470378984e-02
8.665000000000e+00	-2.020431579125e-02	1.995245900401e-02	1.995245900401e-02
8.666000000000e+00	-1.992005862389e-02	1.995487086974e-02	1.995487086974e-02
8.667000000000e+00	-1.963580145654e-02	1.995728273548e-02	1.995728273548e-02
8.668000000000e+00	-1.922909164599e-02	1.995691656128e-02	1.995691656128e-02
8.669000000000e+00	-1.869992919492e-02	1.995377234720e-02	1.995377234720e-02
8.670000000000e+00	-1.817076674247e-02	1.995062813310e-02	1.995062813310e-02
8.671000000000e+00	-1.738968200544e-02	1.994193240114e-02	1.994193240114e-02
8.672000000000e+00	-1.660859726841e-02	1.993323666919e-02	1.993323666919e-02
8.673000000000e+00	-1.570688108365e-02	1.992188064804e-02	1.992188064804e-02
8.674000000000e+00	-1.468453345379e-02	1.990786433774e-02	1.990786433774e-02
8.675000000000e+00	-1.366218582278e-02	1.989384802742e-02	1.989384802742e-02
8.676000000000e+00	-1.242873451282e-02	1.987496922160e-02	1.987496922160e-02
8.677000000000e+00	-1.119528320286e-02	1.985609041579e-02	1.985609041579e-02
8.678000000000e+00	-9.881105502420e-03	1.983511841747e-02	1.983511841747e-02
8.679000000000e+00	-8.486201413264e-03	1.981205322670e-02	1.981205322670e-02
8.680000000000e+00	-7.091297323598e-03	1.978898803591e-02	1.978898803591e-02
8.681000000000e+00	-5.602146349587e-03	1.976261059001e-02	1.976261059001e-02
8.682000000000e+00	-4.112995375579e-03	1.973623314411e-02	1.973623314411e-02
8.683000000000e+00	-2.617212119553e-03	1.970872006719e-02	1.970872006719e-02
8.684000000000e+00	-1.114796581649e-03	1.968007135928e-02	1.968007135928e-02
8.685000000000e+00	3.876189558389e-04	1.965142265137e-02	1.965142265137e-02
8.686000000000e+00	1.813895326456e-03	1.962166887997e-02	1.962166887997e-02
8.687000000000e+00	3.240171697072e-03	1.959191510857e-02	1.959191510857e-02
8.688000000000e+00	4.582720474167e-03	1.956222922914e-02	1.956222922914e-02
8.689000000000e+00	5.841541659551e-03	1.953261124168e-02	1.953261124168e-02
8.690000000000e+00	7.100362843561e-03	1.950299325422e-02	1.950299325422e-02
8.691000000000e+00	8.105621209572e-03	1.947476961289e-02	1.947476961289e-02
8.692000000000e+00	9.110879575581e-03	1.944654597156e-02	1.944654597156e-02
8.693000000000e+00	9.952465749896e-03	1.941962763427e-02	1.941962763427e-02
8.694000000000e+00	1.063037973607e-02	1.939401460097e-02	1.939401460097e-02
8.695000000000e+00	1.130829372017e-02	1.936840156770e-02	1.936840156770e-02
8.696000000000e+00	1.160389142281e-02	1.934651384576e-02	1.934651384576e-02
8.697000000000e+00	1.189948912545e-02	1.932462612382e-02	1.932462612382e-02
8.698000000000e+00	1.198847713377e-02	1.930508041373e-02	1.930508041373e-02
8.699000000000e+00	1.187085545224e-02	1.928787671543e-02	1.928787671543e-02
8.700000000000e+00	1.175323376846e-02	1.927067301715e-02	1.927067301715e-02
8.701000000000e+00	1.121909771020e-02	1.925891040031e-02	1.925891040031e-02
8.702000000000e+00	1.068496165195e-02	1.924714778347e-02	1.924714778347e-02
8.703000000000e+00	9.955457389336e-03	1.923836668571e-02	1.923836668571e-02
8.704000000000e+00	9.030584926597e-03	1.923256710696e-02	1.923256710696e-02
8.705000000000e+00	8.105712462033e-03	1.922676752826e-02	1.922676752826e-02
8.706000000000e+00	6.844164514184e-03	1.922719921891e-02	1.922719921891e-02
8.707000000000e+00	5.582616566332e-03	1.922763090957e-02	1.922763090957e-02
8.708000000000e+00	4.192386146783e-03	1.923118432680e-02	1.923118432680e-02
8.709000000000e+00	2.673473258324e-03	1.923785947053e-02	1.923785947053e-02
8.710000000000e+00	1.154560369007e-03	1.924453461430e-02	1.924453461430e-02
8.711000000000e+00	-5.222297461438e-04	1.925722348760e-02	1.925722348760e-02
8.712000000000e+00	-2.199019861295e-03	1.926991236090e-02	1.926991236090e-02
8.713000000000e+00	-3.898281890689e-03	1.928538696925e-02	1.928538696925e-02
8.714000000000e+00	-5.620015833834e-03	1.930364731259e-02	1.930364731259e-02
8.715000000000e+00	-7.341749776580e-03	1.932190765596e-02	1.932190765596e-02
8.716000000000e+00	-8.989915349187e-03	1.934512670784e-02	1.934512670784e-02
8.717000000000e+00	-1.063808092179e-02	1.936834575973e-02	1.936834575973e-02
8.718000000000e+00	-1.219160697023e-02	1.939367802492e-02	1.939367802492e-02
8.719000000000e+00	-1.365049349655e-02	1.942112350337e-02	1.942112350337e-02
8.720000000000e+00	-1.510938002128e-02	1.944856898184e-02	1.944856898184e-02
8.721000000000e+00	-1.627430565705e-02	1.947944445868e-02	1.947944445868e-02
8.722000000000e+00	-1.743923129281e-02	1.951031993551e-02	1.951031993551e-02
8.723000000000e+00	-1.841406045368e-02	1.954250751209e-02	1.954250751209e-02
8.724000000000e+00	-1.919879314376e-02	1.957600718839e-02	1.957600718839e-02
8.725000000000e+00	-1.998352583144e-02	1.960950686470e-02	1.960950686470e-02
8.726000000000e+00	-2.032631384245e-02	1.964486478058e-02	1.964486478058e-02
8.727000000000e+00	-2.066910185346e-02	1.968022269646e-02	1.968022269646e-02
8.728000000000e+00	-2.077436928794e-02	1.971616626132e-02	1.971616626132e-02
8.729000000000e+00	-2.064211615106e-02	1.975269547515e-02	1.975269547515e-02
8.730000000000e+00	-2.050986301158e-02	1.978922468899e-02	1.978922468899e-02
8.731000000000e+00	-1.990013934813e-02	1.982634291035e-02	1.982634291035e-02
8.732000000000e+00	-1.929041568467e-02	1.986346113171e-02	1.986346113171e-02
8.733000000000e+00	-1.845593723403e-02	1.990063998308e-02	1.990063998308e-02
8.734000000000e+00	-1.739670400109e-02	1.993787946445e-02	1.993787946445e-02
8.735000000000e+00	-1.633747076602e-02	1.997511894582e-02	1.997511894582e-02
8.736000000000e+00	-1.488457860759e-02	2.001212001506e-02	2.001212001506e-02
8.737000000000e+00	-1.343168644917e-02	2.004912108430e-02	2.004912108430e-02
8.738000000000e+00	-1.182159574189e-02	2.008586627078e-02	2.008586627078e-02
8.739000000000e+00	-1.005430648916e-02	2.012235557451e-02	2.012235557451e-02
8.740000000000e+00	-8.287017235263e-03	2.015884487823e-02	2.015884487823e-02
8.741000000000e+00	-6.301950316462e-03	2.019460104363e-02	2.019460104363e-02
8.742000000000e+00	-4.316883397657e-03	2.023035720903e-02	2.023035720903e-02
8.743000000000e+00	-2.276362539439e-03	2.026564071466e-02	2.026564071466e-02
8.744000000000e+00	-1.803877430097e-04	2.030045156051e-02	2.030045156051e-02
8.745000000000e+00	1.915587053431e-03	2.033526240636e-02	2.033526240636e-02
8.746000000000e+00	4.012918102050e-03	2.036887889324e-02	2.036887889324e-02
8.747000000000e+00	6.110249150669e-03	2.040249538013e-02	2.040249538013e-02
8.748000000000e+00	8.155851361644e-03	2.043534996649e-02	2.043534996649e-02
8.749000000000e+00	1.014972473610e-02	2.046744265236e-02	2.046744265236e-02
8.750000000000e+00	1.214359810949e-02	2.049953533821e-02	2.049953533821e-02
8.751000000000e+00	1.394063326738e-02	2.052965912023e-02	2.052965912023e-02
8.752000000000e+00	1.573766842528e-02	2.055978290225e-02	2.055978290225e-02
8.753000000000e+00	1.739805147320e-02	2.058863096866e-02	2.058863096866e-02
8.754000000000e+00	1.892178241410e-02	2.061620331948e-02	2.061620331948e-02
8.755000000000e+00	2.044551335323e-02	2.064377567029e-02	2.064377567029e-02
8.756000000000e+00	2.164028863281e-02	2.066807244640e-02	2.066807244640e-02
8.757000000000e+00	2.283506391238e-02	2.069236922252e-02	2.069236922252e-02
8.758000000000e+00	2.384899482175e-02	2.071460325860e-02	2.071460325860e-02
8.759000000000e+00	2.468208136484e-02	2.073477455471e-02	2.073477455471e-02
8.760000000000e+00	2.551516790591e-02	2.075494585079e-02	2.075494585079e-02
8.761000000000e+00	2.597700800896e-02	2.077005243179e-02	2.077005243179e-02
8.762000000000e+00	2.643884811200e-02	2.078515901278e-02	2.078515901278e-02
8.763000000000e+00	2.672113455987e-02	2.079724666976e-02	2.079724666976e-02
8.764000000000e+00	2.682386735647e-02	2.080631540279e-02	2.080631540279e-02
8.765000000000e+00	2.692660015129e-02	2.081538413578e-02	2.081538413578e-02
8.766000000000e+00	2.670110331347e-02	2.081747876538e-02	2.081747876538e-02
8.767000000000e+00	2.647560647566e-02	2.081957339498e-02	2.081957339498e-02
8.768000000000e+00	2.610876893274e-02	2.081777159022e-02	2.081777159022e-02
8.769000000000e+00	2.560059068780e-02	2.081207335120e-02	2.081207335120e-02
8.770000000000e+00	2.509241244163e-02	2.080637511213e-02	2.080637511213e-02
8.771000000000e+00	2.435703848113e-02	2.079226624595e-02	2.079226624595e-02
8.772000000000e+00	2.362166452064e-02	2.077815737977e-02	2.077815737977e-02
8.773000000000e+00	2.280294202128e-02	2.075967414091e-02	2.075967414091e-02
8.774000000000e+00	2.190087098486e-02	2.073681652946e-02	2.073681652946e-02
8.775000000000e+00	2.099879994787e-02	2.071395891796e-02	2.071395891796e-02
8.776000000000e+00	1.999088379040e-02	2.068235988355e-02	2.068235988355e-02
8.777000000000e+00	1.898296763294e-02	2.065076084913e-02	2.065076084913e-02
8.778000000000e+00	1.795073211127e-02	2.061499027834e-02	2.061499027834e-02
8.779000000000e+00	1.689417722594e-02	2.057504817128e-02	2.057504817128e-02
8.780000000000e+00	1.583762234062e-02	2.053510606417e-02	2.053510606417e-02
8.781000000000e+00	1.478295131661e-02	2.048762955395e-02	2.048762955395e-02
8.782000000000e+00	1.372828029260e-02	2.044015304372e-02	2.044015304372e-02
8.783000000000e+00	1.269552134524e-02	2.038951324866e-02	2.038951324866e-02
8.784000000000e+00	1.168467447404e-02	2.033571016883e-02	2.033571016883e-02
8.785000000000e+00	1.067382760326e-02	2.028190708898e-02	2.028190708898e-02
8.786000000000e+00	9.739450663985e-03	2.022334111431e-02	2.022334111431e-02
8.787000000000e+00	8.805073724709e-03	2.016477513965e-02	2.016477513965e-02
8.788000000000e+00	7.920802387040e-03	2.010475023321e-02	2.010475023321e-02
8.789000000000e+00	7.086636649890e-03	2.004326639502e-02	2.004326639502e-02
8.790000000000e+00	6.252470913370e-03	1.998178255682e-02	1.998178255682e-02
8.791000000000e+00	5.534645994446e-03	1.991940539677e-02	1.991940539677e-02
8.792000000000e+00	4.816821075523e-03	1.985702823671e-02	1.985702823671e-02
8.793000000000e+00	4.162379440002e-03	1.979524504583e-02	1.979524504583e-02
8.794000000000e+00	3.571321086509e-03	1.973405582413e-02	1.973405582413e-02
8.795000000000e+00	2.980262733741e-03	1.967286660244e-02	1.967286660244e-02
8.796000000000e+00	2.522874343612e-03	1.961486817221e-02	1.961486817221e-02
8.797000000000e+00	2.065485953483e-03	1.955686974198e-02	1.955686974198e-02
8.798000000000e+00	1.677673487999e-03	1.950136028861e-02	1.950136028861e-02
8.799000000000e+00	1.359436945649e-03	1.944833981205e-02	1.944833981205e-02
8.800000000000e+00	1.041200404085e-03	1.939531933552e-02	1.939531933552e-02
8.801000000000e+00	8.678692308010e-04	1.934871978456e-02	1.934871978456e-02
8.802000000000e+00	6.945380575175e-04	1.930212023361e-02	1.930212023361e-02
8.803000000000e+00	5.971835995211e-04	1.925922608507e-02	1.925922608507e-02
8.804000000000e+00	5.758058551641e-04	1.922003733887e-02	1.922003733887e-02
8.805000000000e+00	5.544281116770e-04	1.918084859271e-02	1.918084859271e-02
8.806000000000e+00	6.935305220351e-04	1.914952788985e-02	1.914952788985e-02
8.807000000000e+00	8.326329323929e-04	1.911820718699e-02	1.911820718699e-02
8.808000000000e+00	1.056623124285e-03	1.909076162485e-02	1.909076162485e-02
8.809000000000e+00	1.365501095872e-03	1.906719120335e-02	1.906719120335e-02
8.810000000000e+00	1.674379068424e-03	1.904362078189e-02	1.904362078189e-02
8.811000000000e+00	2.161557184928e-03	1.902710787495e-02	1.902710787495e-02
8.812000000000e+00	2.648735301431e-03	1.901059496800e-02	1.901059496800e-02
8.813000000000e+00	3.227844948941e-03	1.899699908819e-02	1.899699908819e-02
8.814000000000e+00	3.898886125461e-03	1.898632023544e-02	1.898632023544e-02
8.815000000000e+00	4.569927302979e-03	1.897564138271e-02	1.897564138271e-02
8.816000000000e+00	5.424863549398e-03	1.896912951729e-02	1.896912951729e-02
8.817000000000e+00	6.279799795816e-03	1.896261765186e-02	1.896261765186e-02
8.818000000000e+00	7.222629500954e-03	1.895719635019e-02	1.895719635019e-02
8.819000000000e+00	8.253352662907e-03	1.895286561225e-02	1.895286561225e-02
8.820000000000e+00	9.284075825711e-03	1.894853487430e-02	1.894853487430e-02
8.821000000000e+00	1.047205515990e-02	1.894423487520e-02	1.894423487520e-02
8.822000000000e+00	1.166003449408e-02	1.893993487609e-02	1.893993487609e-02
8.823000000000e+00	1.291136475761e-02	1.893457917283e-02	1.893457917283e-02
8.824000000000e+00	1.422604594909e-02	1.892816776544e-02	1.892816776544e-02
8.825000000000e+00	1.554072714103e-02	1.892175635803e-02	1.892175635803e-02
8.826000000000e+00	1.693891474675e-02	1.891127809522e-02	1.891127809522e-02
8.827000000000e+00	1.833710235247e-02	1.890079983241e-02	1.890079983241e-02
8.828000000000e+00	1.974941457391e-02	1.888748898115e-02	1.888748898115e-02
8.829000000000e+00	2.117585141078e-02	1.887134554150e-02	1.887134554150e-02
